PatentNum,Date,Title,Text
6547173,2003,Method and apparatus for removing the husks of oil-bearing seeds,"A method and apparatus for removing the hulls of oil-bearing seeds, in particular sunflower seeds, in which a quantity of oil-bearing seeds are filled in a container (). The seeds are agitated under pressure build-up within the container () by means of an agitating means (, ) and are pressed and rubbed against each other and against fragments of the hulls."
6516714,2003,Nut cracking apparatus,"The present invention is a nut cracker apparatus that will successfully and efficiently crack nuts and separate the meat from the shell. To enable successful cracking the present invention comprises a housing having an inlet and outlet. Interiorly located in the housing is a rotatable horizontally disposed drum. A shaft having a plurality of paddles extends centrally through the drum. Secured to the wall of the drum is a plurality of removable screens. Nuts are fed to the inlet into the rotatable drum. During rotation, the paddles impart a force on the nuts causing them to crack and having the shells dislodge from the meat. The screens enable the appropriately sized meat to fall therethrough."
6609303,2003,Pistachio nut opener for splitting open pistachio nut shells,"A hand held pistachio nut opener for splitting open pistachio nut shells and removing the edible nut from the opened half shells comprises forwardly directed upper and lower protruding members having forward distal edges adapted to be inserted in the lateral peripheral separation between the half shells of the pistachio nut to split open the half shells. The upper protrusion member is operative to open upwardly relative to the stationary lower protrusion member. The upper forward protrusion member is secured to a rearward extension member operatively rotatable about an interconnecting means secured to a rearward extension means of the stationary lower protrusion member. A spring bias means maintains the movable upper protrusion in closed engagement with the stationary lower protrusion, but is operative in response to compressive thumb pressure applied rearwardly to the upper rotatable extension member to rotate the upper protrusion member upwardly away from the lower stationary protrusion member and operative to separate and split open the half shells of the pistachio nut."
6647866,2003,Processing device for coffee beans,"A processing device for coffee beans to undergo a de-husking, bean-halving, membrane removing and roasting device to proceed with a de-husking, bean-halving, membrane removing and roasting step of coffee beans, wherein the de-husking, bean-halving and membrane-removing device comprises: a first beating mechanism having a plurality of rotating blades with hard rubber at the surface thereof to beat and remove the dried husk, flesh and inner skin of coffee beans; a second beating mechanism having a plurality of rotating blades with soft rubber at the surface thereof to beat and remove the silvery skin of the inner layer of the bean; a first separating mechanism mounted with a lower for separating the coffee bean from skin and debris; and the roasting device including a rolling container mounted with a spiral conductive plate and a burner at the bottom section of the rolling container for roasting of coffee beans after the coffee beans have been de-husked, halved and membrane-removed for appropriate stiring for evenly roasting."
6634283,2003,Skin loosening or removal apparatus,"Apparatus for loosening or removing the skin from products such as nut kernels, beans, seeds or the like. Carriers are arranged to receive the products and a liquid jet manifold is adapted to direct jet or jets at the products. In a preferred embodiment, the products are disposed in an annular recess in a carrier, and are subjected to jets of liquid discharged from two nozzles at each end of a bar arranged to rotate above the recess."
6397737,2002,Nutcracking apparatus,"A nutcracking apparatus including a housing having opposing sidewalls. A hammer plate having an upper and lower portion is pivotally attached at its upper portion to the opposing sidewalls of the housing. A camshaft is positioned in abutment with a lower portion of the hammer plate, and a drive attached to an outer end of the cam shaft for effecting rotation thereof. An anvil plate having an upper and lower portion is spaced from the hammer plate is pivotally attached at its upper portion to the opposing sidewalls of the housing. A device is provided for moving the lower portion of the anvil plate towards and away from the lower portion of the hammer plate."
6412405,2002,Peeling device for the inner-embryo membrane of coffee bean,"A device inside a grinder to peel the inner embryo membrane of coffee beans is disclosed. It has a motor with a motor shaft, a positioning cylinder located on the lateral side of a motor and having a lower exit inside a conveyor base, and a conveyor base, which is on the lateral side of the grinder and has an extruded exit end on the other side of the grinder. The motor shaft connects to an eccentric synchronic rotation grinding bar. During rotation, the grinding surface completely hits the inner ring rim of the positioning cylinder and coffee beans are ground into particles. When the particles fall, due to low specific weight, the embryo membrane is drawn by a fan located on the lateral wall of a grinder and is collected in a dust collection bag."
6422137,2002,Pistachio huller,An apparatus for separating hulled and unhulled pistachios includes a rotating roller and a conveyor for depositing pistachios onto the roller. Rotation of the drum frictionally separates hulled and unhulled pistachios.
6378213,2002,Pistachio sheller,A pistachio sheller including a base having an upwardly extending shaft with a flat narrow blade adapted to be received in the crack of a pistachio shell. A cylinder is rotatably attached to the base and includes an oval-shaped top opening adjacent the flat narrow tip. A pistachio shell is received in the oval opening with the crack directed down to engage the blade. Rotation of the base with respect to the cylinder splits the pistachio shell open.
6205915,2001,Apparatus for cracking nuts at high production rates,"A high production nutcracking apparatus wherein the nuts are fed from a hopper on a feed conveyor which has an upwardly inclined segment which passes through the hopper, a horizontal segment which leads to the cracking apparatus, and an arcuate transition juncture which is between the two segments. The nuts are singularized and oriented while being advanced on the feed conveyor, by means of a free floating covering plate which continuously overlies the feed conveyor from a point along the upwardly inclined segment, along the transition juncture, and to a delivery point where the nuts are lifted from the conveyor by a cracking apparatus. The cracking apparatus comprises a plurality of cracking units mounted on a rotatable turret, and the rotating cracking units are cyclically controlled so as to clampingly engage and lift each oriented nut from the advancing conveyor, and so as to preserve its orientation. Each nut is then cracked and thereafter released at separate spaced points along the circular path of travel of the cracking unit. The elevation of the feed conveyor relative to the cracking apparatus can be adjusted to accommodate nuts of different sizes."
6182562,2001,Cracking die assembly for high production nutcracking apparatus,"A cracking die assembly which is adapted for use in a high production nutcracking apparatus of the type wherein a nut is held between an anvil and a cracking die, and a shuttle then impacts against the rear end face of the cracking die to sharply advance the cracking die and thereby crack the shell of the nut. The cracking die assembly includes a mounting sleeve having a bore with an internal shoulder, and a tubular retainer mounted within a portion of the sleeve bore so as to engage the shoulder of the sleeve. An annular gasket is fixedly mounted in the bore of the retainer, and the cracking die is mounted in the bore of the retainer, and the cracking die has a radial flange which is positioned to lie between the shoulder in the bore of the sleeve, and the gasket. Also, the gasket and radial flange have conforming conical surfaces which engage when the cracking die is impacted by the shuttle, to thereby absorb the impacting force of the shuttle."
6224932,2001,Cryogenic rheological modification of tree nuts,"A method and apparatus for cryogenic rheological modification of tree nuts and other shelled foodstuffs wherein brief cryogenic exposure facilitates further processing, particular shell removal. Nuts from a bin () of conditioned nuts are transported by a conveyor () to a cryogenic dip (). The nuts are then conveyed by a conveyor () to a cracker feeder chain () to a cracker unit ()."
6270824,2001,High production nutcracking apparatus having improved alignment capability,"A high production nutcracking apparatus wherein the nuts are fed from a hopper on a feed conveyor to a cracking apparatus. The cracking apparatus is in the form of a plurality of cracking units mounted on a rotatable turret, and the rotating cracking units are cyclically controlled so as to clampingly engage and lift each oriented nut from the advancing conveyor, and so as to preserve its orientation. Each nut is then cracked and thereafter released at separate spaced points along the circular path of travel of the cracking unit. A structure and procedure for aligning the cracking units of the turret with respect to the feed conveyor is disclosed."
6209448,2001,Nut cracking machine,"A nut cracking machine comprises a cylinder mounted in bearings for rotation about a long axis of the cylinder. The cylinder has projections extending radially from its cylindrical surface. An anvil plate is held at a fixed predetermined distance from the cylinder when the machine is in operation. The cylinder is power driven. A feed hopper is provided for receiving nuts and directing the nuts onto the cylinder, the cylinder rotating in a direction to direct an upper part of the cylinder toward the anvil plate member, toward an increasingly restricted space between the cylinder and the anvil plate."
6237476,2001,Nutcracker,"A novelty nutcracker device which comprises a tubular housing having a side wall thereby defining an elongated passageway, and a first end cap removably connected at a first end of the passageway, a reciprocally moveable impact member mounted within the elongated passageway, a handle connected to the impact member, the impact member being biased towards the first end cap, and an opening in the side wall to permit the insertion of a nut to be cracked therein. The device is preferably packaged in an exterior envelope having the form of a sports article or an animal character."
6247396,2001,Nutcracker with adjusting wedge mechanism,"A nutcracker is described herein which comprises: a frame; an anvil and hammer movably mounted to the frame; a wedge ramp in a fixed relationship to the frame and having a substantially planar surface; a sliding wedge having opposing, substantially planar surfaces of which one surface is in sliding and flush contact with the surface of the wedge ramp, and the other surface is in contact with the anvil; a striker movably mounted to the frame for striking the hammer; and an anvil and hammer control device for moving the sliding wedge along the wedge ramp while in contact with the anvil so as to move the anvil relative to the hammer from an open position, in which ends of the hammer are at a maximum distance from one another to allow a nut to be received therebetween, to a closed position in which such ends are closed securely upon the nut, whereupon the control device causes the striker to strike the hammer and move it toward the anvil a predetermined distance to thereby crack the nut."
6041697,2000,Apparatus for controlled cracking of nut-like fruits and the like,"An apparatus for the controlled fracture of the outer hull of a nut-like fruit wherein a reciprocable piston is moved within a frame and is supported and guided by arms that interfit with the piston to guide it or non-rotating movement into and out of engagement with the nut-like fruit. A key actuator is rotated by the user and which rotates an actuator, threadedly interengaged with the frame and which serves to provide the reciprocable movement of the piston. The nut hull is itself positioned between the piston and an anvil that among the surfaces of the piston and anvil that crack the nut hull are both configured so as to retain the nut in a stable position where it can be acted upon by the apparatus. In an alternate embodiment, the apparatus is modified so as to act as a garlic press using the same piston constrained motion. In a still further embodiment. the apparatus is modified so as to operate as a corkscrew to safely and easily remove the corks from bottles such as wine bottles."
6076454,2000,Apparatus for separating the outer layers or shells from the internal      seed of plant matter,"An apparatus for separating outer layers or shells from the internal seed of plant matter comprises a plant matter inlet (), a seed outlet () and a generally vertical separating chamber () interposed between the inlet and outlet. The separating chamber is cylindrical and includes a plurality of axially spaced apart inwardly facing nozzles () and a plurality of spaced apart apertures (). The apertures are a size smaller than the seeds being separated to allow only the outer layer or shells to pass therethrough. A separating chamber includes a plurality of inclined to horizontal baffles () to increase the residence time in the plant matter in the chamber."
6009799,2000,Apparatus for splitting pistachios,A system for splitting pistachios including an adjustable splitter assembly including plungers driven by cams. The cams are frictionally slidable on a rotating camshaft to allow snubbing of the plungers against the nuts. Cavities on the splitter jaw and plungers include relief holes to avoid crushing of the ends of the nuts and encourage an appropriate split. Cushions between the plungers and cam followers reduces impact on the pistachios.
6106390,2000,Dehusking apparatus,A dehusking apparatus is provided having a fixed cage like housing and a conveyor within the housing for transporting produce from an inlet to an outlet. The conveyor has helical flights with an intermediate portion being covered by a flexible covering between which and the inside of the cage the produce may travel to be dehusked as the produce is conveyed through the apparatus.
6041504,2000,"Device to progressively break the woody shell, particularly of fruits of      the drupe type","A device for progressively breaking the woody shell on fruits of the drupe type includes a double handle, of which a first handle is static and second handle is dynamic. The first handle includes a spoon-shaped seat to hold the fruit whose shell is to be broken and the seat has a longitudinal opening along its center. The second handle is connected to the first handle by a pivot and a movable breaking blade is also connected by the pivot to the two handles. The movable breaking blade is provided with a ratchet in the form of a wheel with teeth around its periphery. The ratchet progressively moves the blade so as to surpass the spoon-shaped seat through the longitudinal opening. The blade moves in response to the dynamic handle acting on a first pawl that engages with the teeth of the wheel. The blade also includes an elastic recall which operates to return the blade to an original position when the blade is released by a second pawl provided on the first handle that engages with the teeth at a point diametrically opposite to the first pawl."
6098530,2000,Mechanical nut cracker,"A mechanical nut cracker for a machine having an adjustably positioned crushing plate and crusher bar for cracking various types of nuts. The mechanical nut cracker includes a crusher assembly having a crusher bar rotationally attached to an end of a base member. The crusher assembly further includes a pair of side walls and a slanted back wall extending upwardly from the crusher bar and between the side walls. A crusher plate assembly is adjustably coupled to the base member for positioning in spaced relationship to the crusher bar. The crusher plate assembly includes a crusher plate, a pair of plate assembly side walls, and a slanted front wall extending up from the crusher plate and between the plate assembly side walls. The crusher plate assembly further includes a pair of arms extending outwardly for adjustably engaging the base member."
6035772,2000,Nut cracking apparatus,"An apparatus for cracking nuts is disclosed which employs a striker mechanism to apply a sharp force to the shell of a nut in order to fracture it. The nut is held in a chamber consisting of an anvil and a cup, with a spring-loaded striker being cocked and released by the single motion of a lever. In the lever's normal raised state, the anvil and cup are separated to allow for insertion of the uncracked nut. As the lever is lowered, the anvil is gently closed down upon the nut to secure it with a light force between the anvil and the cup. As the lever continues its travel downward, the striker is cocked and released, imparting an impulse force on the cup and the nut, thereby cracking the shell of the nut with a predetermined force independent of the size of the nut. A fragment shield integral to the lever is lowered into place along either side of the cracking chamber as the lever is lowered, providing a simple and reliable safety mechanism. The shell, shards, and nut meat are directed to a catch bowl below the cracking chamber as the lever is raised and as the anvil releases the cracked nut."
6125743,2000,Nut processing apparatus,"An apparatus for processing hard-shelled nuts and a method therefore. A nut processing apparatus has a plurality of mechanical grippers moving in a continuous loop, each gripper configured to carry a nut through a plurality of processing stations. A conveyor system sequentially transports single nuts from a hopper to a position where the mechanical grippers may engage each nut and begin the processing cycle. Once engaged, the grippers carry the nuts to a grooving station where a grooving blade is brought into contact with the shells of the nuts. Once the grooving blade is in contact with the shells, the grippers rotate the nuts one complete revolution, thereby cutting a groove in the peripheries of the nuts. The grippers then carry the nuts to a splitting station, where splitting blades are brought into contact with the shells of the nuts where the grooves have been cut, thereby splitting the shell into two parts. The grippers carry the split shell to a collecting station where the shell is separated and the nut kernel is collected for processing. The shells are carried by the grippers to a dumping station where the shells are discarded. The grippers then engage another nut and the process continues with the various nuts in the plurality of grippers being simultaneously processed at different stations."
6135020,2000,Nut sheller bypass,"In a plant for mass mechanical shelling of nuts having a cracker, sheller, and air separators, this process bypasses the sheller with some cracked nuts. Nuts and nut parts created in the cracker are sent to bypass structure where in successive operations, the nuts are separated by width then by thickness. Those nuts having the largest width are shelled by parallel rubber coated cylinders. The remaining nut parts having smaller thickness/width ratios bypass the sheller of the prior art. Parts having larger thickness/width ratios are sent to the sheller of the prior art. The process is performed by screens which separate the cracked nut parts by width. For each width of nut parts, slots between revolving cylinders, separate the larger thickness parts from the smaller thickness parts."
6151782,2000,Nutcracker,"A device for cracking the shells of fruit, such as in particular walnuts, of the type comprising two elements adapted to pivot, by one of their respective ends, about a transverse pin, comprising a fruit-gripping area adjacent to the pivot axis in which the fruit, whose shell it is desired to crack, is placed. This device is characterized in that at least the inner face of one of these elements is covered, at least in part, with an elastically deformable product."
6052906,2000,Nutcracker,"The nutcracker has two handles which can be pivoted toward each other about a pin. The one handle is connected to a basket for receiving a nut. The other handle is designed as a pressing handle, its end region being constructed as the pressing part. An insert part can be inserted into this end region for opening small nuts. The basket is provided with an aperture through which the end region of the pressing handle can run directly into the basket. A good squeezing result (opening of the nut) can be achieved. The rear basket wall is preferably closed off in order to prevent the nut from falling out when being placed in. The spacing between the pressing part and the basket wall is selected in such a way that a crushing of the nut is not possible."
6135021,2000,Nutcracker,"A nutcracker comprising an anvil, an impact member, the anvil and the impact member being arranged to receive a nut therebetween for cracking, a striking member, and a guiding device for guiding the impact member in a movement towards and away from said anvil and for guiding the striking member in a movement towards and away from said impact member, wherein the striking member is arranged to be forced by its own weight against the impact member under the attraction of gravity so as to impart a cracking force to the shell of a nut received between said impact member and said anvil."
5926957,1999,Compression tool,"A compression tool for use in applying compression with a predetermined limited movement to a workpiece. The tool includes first and second lever arms with workpiece engaging surfaces and adjacent hinged ends. When compressing a workpiece, e.g., a nut, the hinged ends are urged apart, and a stop face is moved into the pathway of a stop edge on one of the lever arms to limit the movement of the arms toward each other."
5871800,1999,Method for bleaching nuts,A method and apparatus for bleaching the shells of in-shell nuts and for bleaching the meats of shelled nuts involves wetting the nuts with an alkaline solution and then with a peroxygen solution. The two substances react to form a bleaching agent which whitens the shell or nut meat. Slight mechanical brushing may be used to dislodge debris loosened by the process. The apparatus includes means for recycling the reagents through the system without causing the desired temperature and concentration of the reagents to deviate significantly from predetermined values.
5879734,1999,Nut sheller bypass method,"In a plant for mass mechanical shelling of nuts having a cracker, sheller, and air separators, this process bypasses the sheller with some cracked nuts. Nuts and nut parts created in the cracker are sent to bypass structure where in successive operations, the nuts are separated by width then by thickness. Those nuts having the largest width are shelled by parallel rubber coated cylinders. The remaining nut parts having smaller thickness/width ratios bypass the sheller of the prior art. Parts having larger thickness/width ratios are sent to the sheller of the prior art. The process is performed by screens which separate the cracked nut parts by width. For each width of nut parts, slots between revolving cylinders, separate the larger thickness parts from the smaller thickness parts."
5966790,1999,Separating tool,A tool for separating mutually connected parts which has a head part and at least two spreading elements which are movably connected to the head part in such a way that a force or a pulse applied to the head part is converted in the spreading elements into a force component which is in the same direction and into a force component which is perpendicular thereto and which is operable to move the parts to be separated away from each other.
5931087,1999,"SpencCracker, an apparatus for shucking pecans","An apparatus for shucking pecans having a stator, which is a trapezoidal front plate with a pair of adjoining tapered side-walls with longitudinal edges, a mounting bracket for immobilizing the stator, and a chute which is a reservoir for the pecans, where said stator is axially connected to a rotor, which is a circular back plate that pivots at the centroid of the front plate; the combination of the back plate and the front plate forming a chamber that is narrow at the bottom, wherein the pecans are cracked as the rotor is rocked back and forth through an arc, where the rocking action forces the pecans into compression and then in the reverse rock into relief, where the shell separates from the kernel."
5711212,1998,Apparatus for splitting pistachios,"A process for splitting pistachios including a bin dumper, a sizer, moisturizers, blowers and splitting units arranged in seriatim. The blower removes excess water and particles from the nut surfaces after moisturizing and before splitting. The splitter includes a controlled surge bin having a brush gate associated with a sensor to control flow to a singulator. A vibrated singulator operates to release nuts to a splitting mechanism having opposed elements with cavities aligned to receive the ends of the nuts. Cradles retain the nuts in alignment for compression. Lateral vibration is induced in the cradles to ensure placement of the retained nuts."
5721002,1998,Automated nut-cracking apparatus and method,"A nut-cracking method and apparatus is disclosed, the apparatus comprising at least first and second spaced-apart impact members and a nut-dispenser. The nut-dispenser operates to dispense at least one nut at a sufficient velocity along a first path of travel towards the first impact member, whereupon the at least one nut is redirected by the first impact member at a sufficient velocity along a second path of travel between the first and second impact members. The at least one nut is then cracked on one of the at least first and second impact member. According to the inventive method, at least first and second impact members are provided in spaced-apart relation. At least one nut is dispensed at a sufficient velocity along a first path of travel towards the first impact member such that the at least one nut impacts the first impact member. The at least one nut is subsequently redirected from the first impact member at a sufficient velocity along a second path of travel between the at least first and second impact members such that the at least one nut is cracked upon impact with one of the at least first and second impact members."
5762988,1998,Method for removing hulls from a nut mixture,"An apparatus () and method for removing hulls () from a nut mixture () is described. The apparatus includes a gravity feed bin (), a conveyor () and removal units (). The removal units are comprised of a drum (), a position roller (), a beater () and a brush () around all of which extends a fibrous mat (). The fibrous mat has looped or curved fibers (C) and is formed as a continuous belt in the removal unit. To operate the apparatus, the mixture is fed from the gravity feed bin onto the conveyor belt () of the conveyor. As the mixture moves along a horizontal path of the conveyor, the mixture comes in contact with the fibrous mat rotating in the removal units. The looped fibers of the mat contact and engage the projections (A) on the outer surface of the hulls and secure the hulls to the mat. As the mat continues to rotate through the unit the hulls secured to the mat are removed from the mixture on the conveyor. The smooth outer surface of the meats () are not engaged by the looped fibers of the mat and are not picked up by the mat. As the mat moves around the unit, the beater of the unit contacts the fabric backing (A) of the mat and acts to violently shake the mat thus, shaking off the attached hulls attached to the outer surface (B)."
5842410,1998,Nut cracker,A torsion leverage nutcracker which allows for single hand or two hard operation and also provides ergonomically designed end plates which facilitate repetitive use of the nut cracker without repetitive traumatic injuries to the user and further wherein the ergonomic design end plate provides gripping areas for applying rotational forces to said nut cracker wherein the rotational forces are directly equally about a center point axis through said end plates thereby equally distributing rotational forces to each nut cracking rod member providing a nutcracker which easily cracks nut repetitively in comfort.
5711213,1998,Nut cracker,"A nut cracker is comprised of a closed loop orbiting conveyor system that lifts nuts from a hopper and individually deposits the nuts into a nut receptacle upon passing through the upper summit of the orbit path. A positioning air cylinder, actuated by a sensor conveyor system contact with a sensor switch, securely positions and stresses the nut within the receptacle against a cracking system wherein a cracking air cylinder, actuated by the cracking system, thrusts its rod outwardly striking a cracking dyes which in turn cracks the nut. The nut is then gravity deposited into a collection bin."
5738894,1998,Skin removal process,"A process and apparatus for removing the skin from products such as nut kernels, beans, seeds or the like. The process comprises subjecting the products to a jet or jets of water at ambient temperature in a confined area to cause their abrasion against each other so as to remove their skins. The apparatus includes cages () arranged to receive the products and a liquid jet manifold () adapted to direct the jet or jets at the product."
5623867,1997,Apparatus for cracking nuts at high production rates,"A high production nutcracking apparatus is provided wherein the nuts are fed from a hopper on a feed conveyor, and wherein the nuts are singularized and oriented while being advanced on the feed conveyor. The oriented nuts are thereafter advanced by the feed conveyor to a cracking apparatus, which comprises a plurality of cracking units mounted on a rotatable turret. The rotating cracking units are cyclically controlled so as to clampingly engage and lift each oriented nut from the advancing conveyor, and so as to preserve its orientation. The nut is then cracked and thereafter released at separate spaced points along the circular path of travel of the cracking unit. The nut feed conveyor comprises an upwardly inclined segment which passes through the hopper, and a horizontal segment which leads to the cracking apparatus."
5634272,1997,Device for a piercing a nut,"A nut can be pierced with a device employing an upper member having a manually engageable surface. The device also has a base with an underside adapted to stably rest atop a horizontal support surface. The upper member has a free end, a pivotal end, and a manually engageable surface. This member is mounted at the pivotal end to articulate atop the base. The cutter is mounted on the member proximate the free end and opposite the manually engageable surface. A retractable element is mounted adjacent to the cutter to reciprocate with respect thereto. This retractable element can retract relative to the member to expose and give the cutter clearance for piercing the nut."
5596807,1997,Hand tool and method for use thereof,"A hand tool for compressing objects has first and second opposing pivotally connected members for receiving an object and an extension of the first pivotal member permitting striking of the extension to effect sudden and rapid compression of the object. The second pivotal member optionally has surface adapted to engage a user's hand. In a first embodiment the second pivotal member has a grip contoured surface on a receptacle member for accepting the user's fingers and a support flange extending from a pivot point on the second pivotal member for engaging a side of the user's hand. The first pivotal has a knurled portion proximate the pivot point engageable by the user's thumb. Embodiments include various combinations of support surfaces. The invention includes a method for compressing an object including placing the object between the first and second pivotal members and striking an opposing extension of one of the pivotal members to compress the object. Work piece objects include nuts, crab and lobster shells and grommet type devices where the first and second pivotal members are adapted to receive such devices."
5639503,1997,Method of separating nuts from kernels in a nut-and-kernel mixture,"Disclosed is a method of separating nuts from kernels in a nut-and-kernel mixture in terms of the sound characteristic of nuts or kernels. Specifically each and every nut or kernel is allowed to produce sound to distinguish nuts from kernels in terms of nut-representative, -to- kilohertz high sound components detected, if any in the produced sound."
5697292,1997,Nut-cracking apparatus,"A nutcracker that cracks nuts such as pecans with a pair of spaced-apart counter-rotating rollers having a gap therebetween. Nuts are fed through the gap between the rollers and cracked as they are compressed between the rollers. The outer surfaces of the two rollers rotate at different speeds, which causes the nuts to rotate as they pass through the gap. This speed differential of the rollers and resulting rotation of the nuts causes the cracks in the nuts' shells to spread around substantially the entirety of the shell. The nuts are then much more easily opened than nuts cracked using previously designed nut-cracking apparatuses."
5533265,1996,Device for piercing a nut,"A device for piercing a nut has a cup-shaped member with a manually engageable, convex surface and a concave underside. A cutter is mounted on the concave underside of the member and points along a thrust direction. A retractable element is mounted adjacent to the cutter to reciprocate along the thrust direction. This retractable element can retract relative to the member to expose and give the cutter clearance for piercing the nut. The device is used by placing the retractable element over the nut with the cup-shaped member over the element. Then the cup-shaped member is thrust down to pierce the nut with the cutter. When the cup-shaped member is released, the retractable element moves relative to the cup-shaped member to push the nut off the cutter."
5566452,1996,Dual nutcracker,"A dual nutcracker comprising a first undulating lever and a second straight lever. A structure is for pivoting the first undulating lever to the second straight lever. The shells of different sized nuts can be cracked with a scissor-like action, when the first undulating lever and the second straight lever are gripped by a hand of a person and squeezed together."
5505123,1996,Nut cracking apparatus,"Nut cracking apparatus including a cracking machine with first and second opposed cracking plates with pivot means for suspending one of the plates from a pivot axis substantially parallel to and spaced from the pivot axis of the other suspended plate, the suspended plates being interconnected at the bottom of each plate by a link mechanism having a release, so that the plates are suspended with the spacing between the plates at the top of the plates being greater than the spacing at the bottom of the plates, the machine having a reciprocal drive mechanism that swings the plates together to a cracking position where the plates are closer together and then to a release position where the release mechanism moves the plates apart releasing the cracked nuts; the apparatus including a nut feed mechanism for a timed feed of nuts between the plates of the cracking machine."
5544574,1996,Pecan shucker,"This invention is to an improved pecan shucker apparatus for shucking pecans, and particularly for obtaining pecan meat halves that are intact and easily freed of the undesirable parts of the pecan, such as the pecan shell and other inedible parts of the pecan. The pecan shucker is suitably supported and has attached thereto a reciprocating actuator for moving a pecan along a longitudinally disposed axis of the apparatus. A plurality of circumferentially arranged roller assemblies are arranged for the rollers thereof to be radially moved towards one another and into engagement with the outer surface of a pecan nut which may be placed therebetween, while exerting a compressive force on the pecan shell of a magnitude to crush the shell at selected areas thereof. Consequently, after the pecan shell is crushed, and the blade passed lengthwise between the halves, the pecan meat halves are shucked from the broken shell and emerge undamaged and are easily freed of debris."
5415085,1995,Apparatus for shelling and separating any type of nut or legume,This invention provides for an apparatus that will shell and separate the shells from the meat of a cracked nut or legume. The apparatus of the present invention is also provided with an adjustable slide plate that will render the apparatus with the capacity of dehulling any variety nut or legume.
5431094,1995,Nut dehulling apparatus,"A nut dehulling apparatus for more effectively removing the green hull or shuck from pecans includes a housing having a housing inlet and a housing outlet. A rotatable scrubbing means and an endless conveyor belt are disposed in the housing. Further included is a means for rotating the scrubbing means and means for moving the endless conveyor belt. The endless conveyor belt includes a nut contact portion which, along with the rotatable scrubbing means, defines a nut passageway wherein the scrubbing means engage pecans. The nut passageway circumscribes approximately one-half the scrubbing means. The endless conveyor belt is located in the housing such that nuts deposited in the inlet are carried by the conveyor belt through the nut passageway into engagement with the scrubbing means. The separated nuts and hulls are then carried by the endless conveyor belt to the housing outlet. The apparatus also includes a vacuum source disposed in the housing. The vacuum source communicates with the lower surface of the nut contact portion of the endless conveyor belt and acts to pull that portion of the endless conveyor belt away from the scrubbing means. The vacuum source thus provides a means for reducing wear and tear on the endless conveyor belt and the scrubbing means."
5404809,1995,Nut shelling apparatus,"A nut shelling apparatus including a back plate having a first roughened surface on one side, a rocker plate rotatably connected to the back plate and having a second roughened surface on a side adjacent the first roughened surface of the back plate, and a nut inlet connected to the back plate so as to open to a nut-receiving space defined between the roughened surfaces of the back plate and the rocker plate. The roughened surfaces are diamond plate surfaces. A skirt is affixed to the back plate and extends outwardly therefrom so as to be adjacent an outer edge of the rocker plate. The rocker plate is a concave member. The concave member includes a shaft which is rotatably connected to the back plate."
5461970,1995,Pecan cracker,"A knurled horizontal roller is journaled for rotation from a mount and a vertically elongated abutment member having upper and lower ends is pivotally supported at its upper end from said mount for angular displacement about a horizontal axis generally paralleling the axis of the roller. One side of the abutment member includes a partial cylindrical surface opposing one side of the roller and yieldable stop structure is operatively connected between the mount and the lower end of the abutment member yieldingly resisting movement of the lower end of the abutment member away from the lower periphery of the roller. The roller may be either rotated by hand through a hand crank operatively connected thereto or motor driven through the utilization of a pneumatic wrench or a variable speed drill, or the like."
5391389,1995,Product and process of blanching nuts,"A product and process of removing the skins from nuts involves wetting the nut kernels with an alkaline solution and then with a peroxygen solution. The two substances react underneath the skin to liberate gas between the nut meat and the skin. The gas bubbles blister the skin, causing it to become loosened. Slight mechanical brushing is used to dislodge the blistered skins from the nut meats."
5390591,1995,Shell cracker,"A shell cracker is provided for cracking nut shells, crab claws, lobster claws and the like. The shell cracker has a base with front and rear upstanding supports. An upper lever is connected at the front support for rotation about a first axis and a lower lever is connected at the rear support for rotation about a second axis. The lower lever extends from the rear support to the front support. The first and second axes are spaced and the first axis is higher than the second axis. The upper lever has a downwardly facing cam adjacent to the front support. The lower lever has an upwardly facing cam follower adjacent to the front support. Upper and lower jaws are located on the upper lever and base respectively. The jaws are moved from an open position to a closed position, in order to crack a shell, by movement of the upper lever which, by means of the cam, causes movement of the lower lever."
5329845,1994,Apparatus for waterless hulling of nuts and the like,"The apparatus comprises a cage (rotatable in one direction) formed by roller brushes (rotatable in the opposite direction) radially arranged about a axis to define a sloped chamber. A fender is located along one side of each roller brush. A stationary tube, closed at both ends and having a motor-driven rotatable auger therein, extends through the chamber. The tube has four openings (proceeding from the high to the low end of the chamber): a top (supply) opening; a bottom (feed) opening; a top (recovery) opening; and a bottom (discharge) opening. Unhulled nuts from the supply opening are fed through the feed opening by the auger and form a single layer against the chamber wall and advance through the sloped chamber. During cage and roller rotation, each nut is trapped between a fender and the bristles in the outgoing quadrant of the adjacent roller brush and the hull is removed. Fully-hulled nuts, when they reach the o'clock to : o'clock position of the rotating cage, fall through the recovery opening into the tube and are expelled from the tube through the discharge opening by the auger."
5361688,1994,Combination nut cracker and nibbler,"A combination nut cracker and nibbler comprised of an upper moveable jaw, a lower fixed jaw, a front pivot arm secured to the lower fixed jaw, a lever arm secured to the front pivot arm and the upper moveable jaw, a back arm secured to the upper moveable jaw and the lower fixed jaw and a screw threaded shank nibbler secured to the upper moveable jaw."
